Wikipedia movie ID,Result,Prediction
12816415,Peaceful,-1.0
7105919,Peaceful,-1.0
2421498,Mild,0.0
11524153,Mild,0.0
20716485,Mild,0.0
62117,Mild,0.0
6819976,Mild,0.0
32799797,Mild,0.0
29837644,Mild,0.0
849594,Violent,1.0
17146332,Mild,0.0
2121919,Violent,1.0
17508785,Mild,0.0
7142686,Mild,0.0
25345231,Violent,1.0
2141418,Violent,1.0
21776531,Peaceful,-1.0
90039,Mild,0.0
2134444,Violent,1.0
5579814,Mild,0.0
1184167,Peaceful,-1.0
3151094,Mild,0.0
935892,Peaceful,-1.0
29982473,Mild,0.0
27689143,Peaceful,-1.0
27904601,Violent,1.0
19389289,Mild,0.0
14812001,Mild,0.0
549902,Peaceful,-1.0
27263856,Mild,0.0
21174235,Mild,0.0
19208905,Mild,0.0
334874,Mild,0.0
6030184,Violent,1.0
1523484,Mild,0.0
2399430,Peaceful,-1.0
20156307,Mild,0.0
28177009,Violent,1.0
24158497,Peaceful,-1.0
893561,Violent,1.0
1456002,Mild,0.0
7095154,Violent,1.0
16252026,Violent,1.0
5292439,Violent,1.0
19740679,Mild,0.0
31024173,Mild,0.0
686033,Peaceful,-1.0
9703081,Mild,0.0
28352747,Peaceful,-1.0
22040622,Mild,0.0
921301,Violent,1.0
5724053,Peaceful,-1.0
9190922,Peaceful,-1.0
25194189,Mild,0.0
16054694,Peaceful,-1.0
2313158,Mild,0.0
8949502,Mild,0.0
32612875,Violent,1.0
8959809,Mild,0.0
31508047,Mild,0.0
35003456,Peaceful,-1.0
2400444,Mild,0.0
5603842,Mild,0.0
1503907,Violent,1.0
11567553,Mild,0.0
31841233,Violent,1.0
24166398,Violent,1.0
23813973,Mild,0.0
931949,Peaceful,-1.0
3300211,Violent,1.0
3704027,Mild,0.0
30013045,Violent,1.0
2310279,Violent,1.0
1617626,Violent,1.0
1005650,Peaceful,-1.0
14794717,Mild,0.0
3137903,Violent,1.0
11776754,Violent,1.0
4606109,Mild,0.0
1237909,Violent,1.0
2893701,Mild,0.0
5202670,Violent,1.0
6469252,Violent,1.0
963986,Violent,1.0
5862072,Peaceful,-1.0
2542052,Mild,0.0
9012227,Violent,1.0
21180,Violent,1.0
32516277,Mild,0.0
2531044,Violent,1.0
1002717,Mild,0.0
1665678,Peaceful,-1.0
18449579,Mild,0.0
33600966,Peaceful,-1.0
3887641,Violent,1.0
1511805,Peaceful,-1.0
14988233,Mild,0.0
6190944,Violent,1.0
22077153,Violent,1.0
14143625,Mild,0.0
4264016,Peaceful,-1.0
5785156,Mild,0.0
35866311,Peaceful,-1.0
31844153,Mild,0.0
14498349,Peaceful,-1.0
1187057,Violent,1.0
156625,Violent,1.0
32634697,Mild,0.0
26408975,Mild,0.0
3030423,Violent,1.0
1716921,Peaceful,-1.0
706990,Mild,0.0
6113399,Violent,1.0
27714851,Violent,1.0
156628,Peaceful,-1.0
29836606,Mild,0.0
14149346,Violent,1.0
22672266,Mild,0.0
7661570,Violent,1.0
12404324,Peaceful,-1.0
2451146,Peaceful,-1.0
20070131,Mild,0.0
594295,Violent,1.0
14499499,Peaceful,-1.0
3526227,Violent,1.0
7662191,Mild,0.0
1947226,Mild,0.0
8747363,Violent,1.0
8343583,Peaceful,-1.0
24987997,Peaceful,-1.0
20245495,Mild,0.0
12666854,Peaceful,-1.0
657159,Violent,1.0
11465088,Mild,0.0
9029417,Peaceful,-1.0
7032516,Peaceful,-1.0
5260111,Violent,1.0
3350098,Mild,0.0
14838516,Violent,1.0
25100224,Peaceful,-1.0
4235653,Violent,1.0
4405535,Violent,1.0
5483227,Violent,1.0
13136145,Peaceful,-1.0
12160883,Mild,0.0
18569735,Mild,0.0
6812190,Peaceful,-1.0
18618306,Violent,1.0
1482779,Mild,0.0
709490,Mild,0.0
24353804,Violent,1.0
894764,Peaceful,-1.0
4947802,Violent,1.0
1810900,Mild,0.0
14232786,Peaceful,-1.0
34142673,Peaceful,-1.0
21791039,Mild,0.0
14473137,Peaceful,-1.0
1852179,Mild,0.0
11762841,Mild,0.0
99948,Violent,1.0
689763,Violent,1.0
13851011,Mild,0.0
939561,Violent,1.0
22395193,Mild,0.0
7969860,Violent,1.0
509792,Violent,1.0
10093456,Violent,1.0
896652,Violent,1.0
3492280,Peaceful,-1.0
3226241,Mild,0.0
15314660,Peaceful,-1.0
5527808,Peaceful,-1.0
22114003,Violent,1.0
5429993,Mild,0.0
17850156,Mild,0.0
520990,Violent,1.0
30481661,Mild,0.0
20131442,Peaceful,-1.0
9422274,Violent,1.0
22984649,Violent,1.0
4845206,Violent,1.0
27755114,Peaceful,-1.0
28434008,Peaceful,-1.0
9136736,Peaceful,-1.0
896182,Violent,1.0
20831096,Peaceful,-1.0
76325,Peaceful,-1.0
8002440,Violent,1.0
650922,Peaceful,-1.0
4418072,Peaceful,-1.0
14321288,Mild,0.0
2291440,Violent,1.0
25040223,Peaceful,-1.0
24314436,Violent,1.0
1567200,Violent,1.0
24166693,Mild,0.0
11369741,Violent,1.0
2122881,Violent,1.0
1760737,Peaceful,-1.0
1667811,Mild,0.0
32082586,Mild,0.0
34269763,Violent,1.0
8425661,Peaceful,-1.0
1643419,Violent,1.0
1720953,Mild,0.0
1600036,Peaceful,-1.0
6899733,Peaceful,-1.0
7238599,Peaceful,-1.0
4498688,Violent,1.0
12233591,Violent,1.0
885876,Mild,0.0
2068983,Violent,1.0
8068462,Peaceful,-1.0
213416,Peaceful,-1.0
20833484,Peaceful,-1.0
839705,Violent,1.0
1613865,Violent,1.0
18900694,Mild,0.0
28903466,Mild,0.0
25083700,Peaceful,-1.0
18902161,Violent,1.0
22141846,Peaceful,-1.0
16645800,Peaceful,-1.0
4306582,Mild,0.0
24582045,Peaceful,-1.0
9129800,Violent,1.0
27652221,Mild,0.0
20766014,Violent,1.0
15614260,Peaceful,-1.0
26834440,Violent,1.0
19828357,Peaceful,-1.0
31701975,Mild,0.0
1812216,Peaceful,-1.0
24073089,Mild,0.0
35244336,Peaceful,-1.0
25304227,Mild,0.0
269528,Violent,1.0
19062669,Violent,1.0
5313828,Peaceful,-1.0
13902330,Mild,0.0
1623363,Mild,0.0
1353086,Mild,0.0
5467578,Mild,0.0
19888701,Peaceful,-1.0
14656940,Mild,0.0
14228567,Mild,0.0
470185,Violent,1.0
5608558,Mild,0.0
24131841,Violent,1.0
28207486,Peaceful,-1.0
1141361,Violent,1.0
1880039,Violent,1.0
1290721,Violent,1.0
16189113,Mild,0.0
238004,Mild,0.0
22718776,Peaceful,-1.0
2572817,Mild,0.0
13731934,Mild,0.0
8349539,Peaceful,-1.0
22059060,Mild,0.0
14291388,Mild,0.0
75222,Peaceful,-1.0
19800473,Peaceful,-1.0
30865068,Violent,1.0
18940531,Violent,1.0
8407971,Mild,0.0
898655,Peaceful,-1.0
29892611,Violent,1.0
4639948,Violent,1.0
707808,Violent,1.0
3332886,Mild,0.0
2343735,Mild,0.0
21639537,Peaceful,-1.0
30865082,Violent,1.0
24680056,Violent,1.0
9001913,Peaceful,-1.0
993226,Peaceful,-1.0
3510242,Mild,0.0
26206020,Peaceful,-1.0
2997971,Peaceful,-1.0
24872588,Violent,1.0
2739013,Peaceful,-1.0
30519399,Violent,1.0
25305145,Peaceful,-1.0
9331521,Violent,1.0
18932671,Violent,1.0
1108697,Mild,0.0
1336534,Violent,1.0
8120397,Mild,0.0
1095555,Violent,1.0
3793631,Violent,1.0
11381533,Mild,0.0
6838264,Peaceful,-1.0
2867492,Mild,0.0
61046,Mild,0.0
33940717,Mild,0.0
7379134,Peaceful,-1.0
16686844,Mild,0.0
10993005,Peaceful,-1.0
20869935,Mild,0.0
24644996,Violent,1.0
23779787,Peaceful,-1.0
670407,Violent,1.0
4788277,Mild,0.0
2790437,Mild,0.0
26213151,Peaceful,-1.0
27675540,Peaceful,-1.0
15060240,Peaceful,-1.0
1392986,Mild,0.0
68501,Mild,0.0
10583724,Mild,0.0
142780,Mild,0.0
4018958,Peaceful,-1.0
23576946,Violent,1.0
33650887,Mild,0.0
2752473,Violent,1.0
4343361,Mild,0.0
30174182,Violent,1.0
1988806,Violent,1.0
32183096,Peaceful,-1.0
143809,Mild,0.0
36229546,Mild,0.0
2901971,Violent,1.0
35304999,Mild,0.0
27662044,Violent,1.0
18634533,Violent,1.0
11076424,Mild,0.0
5609683,Violent,1.0
13439264,Mild,0.0
22470129,Peaceful,-1.0
1526756,Violent,1.0
6693390,Mild,0.0
1556135,Mild,0.0
36061953,Peaceful,-1.0
5468633,Mild,0.0
2452691,Violent,1.0
21733496,Violent,1.0
6804473,Mild,0.0
4165940,Mild,0.0
1343178,Violent,1.0
21433950,Mild,0.0
2275930,Violent,1.0
6361585,Violent,1.0
2509613,Mild,0.0
2441439,Peaceful,-1.0
21200382,Mild,0.0
7087167,Mild,0.0
3036370,Violent,1.0
16939907,Peaceful,-1.0
6480179,Peaceful,-1.0
25489908,Peaceful,-1.0
13502837,Violent,1.0
4340576,Peaceful,-1.0
300972,Violent,1.0
13328842,Peaceful,-1.0
16198836,Violent,1.0
12494128,Violent,1.0
15984648,Violent,1.0
14328976,Violent,1.0
26174601,Peaceful,-1.0
24165847,Peaceful,-1.0
2171715,Mild,0.0
30952655,Peaceful,-1.0
21045857,Violent,1.0
25786322,Mild,0.0
4440221,Mild,0.0
4697464,Violent,1.0
4830569,Mild,0.0
23705181,Peaceful,-1.0
27070440,Peaceful,-1.0
17008751,Mild,0.0
76619,Mild,0.0
535969,Mild,0.0
19612707,Peaceful,-1.0
23790720,Mild,0.0
15887664,Violent,1.0
444267,Mild,0.0
4913880,Mild,0.0
19958360,Violent,1.0
18434302,Peaceful,-1.0
6079205,Violent,1.0
14069661,Peaceful,-1.0
13229264,Mild,0.0
2309020,Violent,1.0
4069403,Violent,1.0
6954737,Violent,1.0
321496,Violent,1.0
5638004,Violent,1.0
14811847,Mild,0.0
26670965,Mild,0.0
19460856,Mild,0.0
22442724,Violent,1.0
14671962,Mild,0.0
2793610,Peaceful,-1.0
17325678,Mild,0.0
7866939,Mild,0.0
3198630,Mild,0.0
3511167,Mild,0.0
1194084,Peaceful,-1.0
612752,Violent,1.0
31678415,Mild,0.0
2053380,Violent,1.0
33322482,Violent,1.0
14418816,Violent,1.0
1777408,Mild,0.0
3479886,Violent,1.0
5045608,Mild,0.0
3024248,Violent,1.0
1145800,Mild,0.0
62592,Peaceful,-1.0
3020547,Mild,0.0
15670036,Mild,0.0
6307392,Peaceful,-1.0
560511,Mild,0.0
5227184,Mild,0.0
2880075,Mild,0.0
12883423,Mild,0.0
14736880,Mild,0.0
7322866,Violent,1.0
657809,Mild,0.0
29642489,Peaceful,-1.0
164359,Peaceful,-1.0
18153847,Violent,1.0
35804217,Mild,0.0
30327,Violent,1.0
2029825,Violent,1.0
11385169,Peaceful,-1.0
17759980,Violent,1.0
3361465,Violent,1.0
6180798,Mild,0.0
3150394,Mild,0.0
1677642,Violent,1.0
14232431,Peaceful,-1.0
18070237,Peaceful,-1.0
650540,Mild,0.0
171047,Mild,0.0
19687569,Violent,1.0
7884497,Violent,1.0
5881470,Peaceful,-1.0
6073527,Violent,1.0
27285438,Violent,1.0
6787832,Mild,0.0
1710652,Peaceful,-1.0
27439224,Violent,1.0
62693,Violent,1.0
1205454,Peaceful,-1.0
74823,Violent,1.0
4121036,Mild,0.0
25830373,Mild,0.0
25526577,Mild,0.0
1128561,Mild,0.0
171540,Violent,1.0
2486990,Violent,1.0
1055466,Violent,1.0
7977406,Mild,0.0
2010815,Violent,1.0
1686031,Violent,1.0
1863169,Mild,0.0
1363646,Peaceful,-1.0
23923137,Mild,0.0
10115335,Mild,0.0
29083101,Violent,1.0
10086955,Violent,1.0
2387930,Violent,1.0
25001260,Violent,1.0
28777800,Mild,0.0
9673848,Mild,0.0
2243157,Violent,1.0
3836795,Mild,0.0
6742321,Peaceful,-1.0
26609228,Violent,1.0
10387052,Peaceful,-1.0
2387940,Peaceful,-1.0
28947648,Peaceful,-1.0
24461886,Peaceful,-1.0
5547674,Mild,0.0
27500572,Violent,1.0
11381074,Mild,0.0
4298713,Violent,1.0
7094159,Peaceful,-1.0
3025805,Violent,1.0
1407389,Violent,1.0
3835200,Violent,1.0
10552268,Violent,1.0
4316412,Mild,0.0
14311655,Violent,1.0
9975140,Mild,0.0
21851051,Peaceful,-1.0
2750377,Mild,0.0
14414565,Violent,1.0
14747011,Mild,0.0
939203,Mild,0.0
7111027,Mild,0.0
168554,Violent,1.0
10358723,Mild,0.0
2000074,Mild,0.0
14690165,Mild,0.0
1354975,Mild,0.0
22568535,Violent,1.0
6150970,Violent,1.0
7573757,Mild,0.0
8640412,Peaceful,-1.0
7543025,Peaceful,-1.0
19547540,Violent,1.0
15851039,Mild,0.0
673306,Peaceful,-1.0
18952889,Mild,0.0
19991665,Violent,1.0
27798699,Mild,0.0
25708664,Peaceful,-1.0
7626259,Peaceful,-1.0
4028951,Violent,1.0
11278891,Violent,1.0
3699869,Peaceful,-1.0
957359,Violent,1.0
2316562,Violent,1.0
2743228,Mild,0.0
19226290,Violent,1.0
10342783,Violent,1.0
28327,Violent,1.0
2019000,Mild,0.0
61071,Peaceful,-1.0
2069295,Peaceful,-1.0
5262931,Mild,0.0
11901160,Mild,0.0
3601835,Mild,0.0
2198086,Peaceful,-1.0
9718646,Violent,1.0
32380648,Mild,0.0
26261438,Mild,0.0
2294047,Peaceful,-1.0
10131263,Mild,0.0
23960424,Mild,0.0
16792210,Violent,1.0
2857073,Peaceful,-1.0
14022275,Mild,0.0
27004377,Violent,1.0
10131260,Mild,0.0
5566204,Peaceful,-1.0
2561398,Peaceful,-1.0
14705670,Mild,0.0
7873210,Violent,1.0
565879,Mild,0.0
11779733,Mild,0.0
27928788,Peaceful,-1.0
7668793,Violent,1.0
34425194,Mild,0.0
15161056,Violent,1.0
31039968,Violent,1.0
1712963,Peaceful,-1.0
4059223,Violent,1.0
1570532,Mild,0.0
5457037,Violent,1.0
17492285,Peaceful,-1.0
8777894,Mild,0.0
24608768,Peaceful,-1.0
11467488,Mild,0.0
8463784,Violent,1.0
13299192,Mild,0.0
12875999,Peaceful,-1.0
3293089,Mild,0.0
158982,Peaceful,-1.0
4333214,Violent,1.0
9078941,Peaceful,-1.0
13623073,Violent,1.0
18062757,Violent,1.0
1991818,Violent,1.0
689980,Violent,1.0
420692,Peaceful,-1.0
5320225,Mild,0.0
5774697,Violent,1.0
6478040,Mild,0.0
20600041,Peaceful,-1.0
10507180,Peaceful,-1.0
6389163,Mild,0.0
1069944,Violent,1.0
2784636,Violent,1.0
31104252,Peaceful,-1.0
8926775,Peaceful,-1.0
2433724,Mild,0.0
15962218,Violent,1.0
5401256,Peaceful,-1.0
12746058,Violent,1.0
20867795,Peaceful,-1.0
14954930,Peaceful,-1.0
1882956,Mild,0.0
15805259,Peaceful,-1.0
6209086,Peaceful,-1.0
2880326,Violent,1.0
24799628,Mild,0.0
1814329,Mild,0.0
30984089,Violent,1.0
922084,Mild,0.0
26531967,Mild,0.0
13964642,Mild,0.0
172008,Mild,0.0
1884712,Mild,0.0
2861237,Violent,1.0
4960924,Peaceful,-1.0
14093598,Peaceful,-1.0
7017821,Mild,0.0
6805865,Mild,0.0
2553711,Mild,0.0
26054640,Peaceful,-1.0
984020,Peaceful,-1.0
2421437,Peaceful,-1.0
99015,Peaceful,-1.0
1788761,Peaceful,-1.0
17470255,Mild,0.0
61529,Mild,0.0
14595727,Mild,0.0
10870536,Violent,1.0
230536,Mild,0.0
16963505,Mild,0.0
6155030,Mild,0.0
572255,Violent,1.0
30626975,Mild,0.0
21452659,Mild,0.0
20963952,Violent,1.0
24065137,Peaceful,-1.0
692661,Violent,1.0
1896864,Violent,1.0
18550197,Violent,1.0
1226871,Mild,0.0
28134939,Peaceful,-1.0
33329590,Peaceful,-1.0
2965435,Mild,0.0
16955171,Violent,1.0
3509771,Mild,0.0
2894603,Violent,1.0
2497347,Violent,1.0
17142267,Violent,1.0
1241597,Mild,0.0
22049867,Peaceful,-1.0
1055198,Mild,0.0
28913522,Violent,1.0
25040465,Peaceful,-1.0
23254565,Peaceful,-1.0
15033607,Violent,1.0
2423917,Violent,1.0
1621849,Mild,0.0
19360011,Mild,0.0
684771,Violent,1.0
3606845,Violent,1.0
26120493,Peaceful,-1.0
418110,Violent,1.0
3599765,Violent,1.0
25871694,Peaceful,-1.0
5940203,Peaceful,-1.0
498181,Mild,0.0
22345813,Mild,0.0
1962520,Mild,0.0
2688210,Violent,1.0
6317956,Peaceful,-1.0
8947775,Peaceful,-1.0
25841110,Peaceful,-1.0
23005715,Peaceful,-1.0
9058143,Violent,1.0
240357,Mild,0.0
26640372,Peaceful,-1.0
1549008,Peaceful,-1.0
1236676,Peaceful,-1.0
181333,Mild,0.0
6266691,Violent,1.0
5676452,Violent,1.0
13730827,Mild,0.0
23524252,Violent,1.0
2724358,Peaceful,-1.0
11544460,Peaceful,-1.0
6491387,Violent,1.0
10380700,Violent,1.0
15283713,Mild,0.0
13871052,Peaceful,-1.0
32252,Mild,0.0
101914,Violent,1.0
3066864,Violent,1.0
7019130,Mild,0.0
181329,Mild,0.0
9450708,Mild,0.0
1333447,Violent,1.0
5747187,Peaceful,-1.0
2925678,Mild,0.0
3300749,Mild,0.0
23938010,Violent,1.0
22660896,Violent,1.0
14888486,Mild,0.0
20169447,Peaceful,-1.0
1564113,Violent,1.0
33364558,Peaceful,-1.0
615418,Violent,1.0
6528803,Mild,0.0
14007371,Peaceful,-1.0
1506586,Mild,0.0
1611590,Mild,0.0
19190602,Peaceful,-1.0
657824,Mild,0.0
12599728,Violent,1.0
1922815,Peaceful,-1.0
9379703,Mild,0.0
29446866,Mild,0.0
15402213,Violent,1.0
11612413,Mild,0.0
6234983,Mild,0.0
18746760,Peaceful,-1.0
3859182,Violent,1.0
10417568,Violent,1.0
1018874,Mild,0.0
7815867,Peaceful,-1.0
11158587,Mild,0.0
25080120,Violent,1.0
35102018,Peaceful,-1.0
1348418,Violent,1.0
2349209,Peaceful,-1.0
673472,Violent,1.0
3669763,Violent,1.0
9459932,Mild,0.0
35795053,Violent,1.0
3361542,Violent,1.0
4121272,Violent,1.0
8816501,Mild,0.0
27437950,Peaceful,-1.0
22037963,Peaceful,-1.0
584770,Peaceful,-1.0
1318335,Mild,0.0
17781178,Violent,1.0
8627714,Peaceful,-1.0
1813912,Violent,1.0
20368447,Mild,0.0
223539,Peaceful,-1.0
396282,Mild,0.0
5787130,Peaceful,-1.0
5468241,Violent,1.0
6934278,Peaceful,-1.0
692652,Mild,0.0
3091175,Violent,1.0
789903,Violent,1.0
18247486,Mild,0.0
30127126,Mild,0.0
26549866,Violent,1.0
20925565,Mild,0.0
25417974,Peaceful,-1.0
7536359,Peaceful,-1.0
5604917,Peaceful,-1.0
34882877,Violent,1.0
1670656,Violent,1.0
8763119,Mild,0.0
3183207,Violent,1.0
11667911,Violent,1.0
835057,Mild,0.0
1595142,Peaceful,-1.0
685931,Mild,0.0
17046277,Mild,0.0
11064746,Violent,1.0
709419,Mild,0.0
16983451,Peaceful,-1.0
5257678,Peaceful,-1.0
4279572,Violent,1.0
4578695,Violent,1.0
7313334,Mild,0.0
8380456,Peaceful,-1.0
4741992,Peaceful,-1.0
3992363,Violent,1.0
29331558,Violent,1.0
1367554,Mild,0.0
3136520,Violent,1.0
25606631,Violent,1.0
32960434,Mild,0.0
33927471,Mild,0.0
27439204,Violent,1.0
3019565,Violent,1.0
4881898,Violent,1.0
11035932,Mild,0.0
3394318,Violent,1.0
11958787,Mild,0.0
5339358,Violent,1.0
35916354,Violent,1.0
11893755,Mild,0.0
167724,Violent,1.0
15912142,Peaceful,-1.0
19203306,Peaceful,-1.0
14589005,Peaceful,-1.0
20137083,Peaceful,-1.0
22208658,Peaceful,-1.0
6851757,Mild,0.0
993532,Violent,1.0
22222419,Mild,0.0
6941760,Violent,1.0
496839,Mild,0.0
13830756,Violent,1.0
1399682,Peaceful,-1.0
5422296,Violent,1.0
307789,Violent,1.0
349005,Peaceful,-1.0
2572072,Violent,1.0
649120,Violent,1.0
28358401,Mild,0.0
7500507,Peaceful,-1.0
17673063,Mild,0.0
24438195,Violent,1.0
2788063,Mild,0.0
26508404,Peaceful,-1.0
6298640,Violent,1.0
3722586,Peaceful,-1.0
19115862,Peaceful,-1.0
4907569,Violent,1.0
23767889,Violent,1.0
7306824,Peaceful,-1.0
27645834,Violent,1.0
7856247,Mild,0.0
15114837,Peaceful,-1.0
881249,Peaceful,-1.0
3181607,Violent,1.0
31756842,Peaceful,-1.0
13971966,Mild,0.0
1765701,Peaceful,-1.0
24725063,Violent,1.0
8779772,Mild,0.0
4095638,Peaceful,-1.0
633411,Mild,0.0
9541497,Violent,1.0
1684124,Peaceful,-1.0
5844480,Peaceful,-1.0
25074145,Mild,0.0
8819415,Violent,1.0
27260560,Peaceful,-1.0
3957383,Peaceful,-1.0
20931003,Mild,0.0
26857099,Mild,0.0
418252,Violent,1.0
36203902,Mild,0.0
29157670,Peaceful,-1.0
3748842,Mild,0.0
5943254,Violent,1.0
23814420,Mild,0.0
31327605,Violent,1.0
1436343,Mild,0.0
27885952,Mild,0.0
2120933,Violent,1.0
23988883,Mild,0.0
33942920,Mild,0.0
1006812,Peaceful,-1.0
5018573,Violent,1.0
6545749,Mild,0.0
19301056,Peaceful,-1.0
236651,Mild,0.0
983044,Violent,1.0
26283768,Mild,0.0
29420882,Mild,0.0
204019,Peaceful,-1.0
19954049,Mild,0.0
14935392,Violent,1.0
19744255,Mild,0.0
25081004,Violent,1.0
24010250,Mild,0.0
22778316,Peaceful,-1.0
1839695,Violent,1.0
10393442,Violent,1.0
370064,Peaceful,-1.0
3365597,Peaceful,-1.0
1717500,Mild,0.0
8711984,Violent,1.0
20836034,Violent,1.0
874208,Violent,1.0
217982,Mild,0.0
27658890,Violent,1.0
7847214,Peaceful,-1.0
1416397,Violent,1.0
14385736,Peaceful,-1.0
5565988,Violent,1.0
24597709,Mild,0.0
3153023,Mild,0.0
1028910,Peaceful,-1.0
6334524,Peaceful,-1.0
1936710,Peaceful,-1.0
14177705,Mild,0.0
702632,Mild,0.0
9176509,Mild,0.0
4021176,Violent,1.0
7901981,Peaceful,-1.0
17776794,Violent,1.0
190393,Peaceful,-1.0
11670299,Violent,1.0
10398987,Mild,0.0
6764425,Violent,1.0
1766476,Peaceful,-1.0
5988501,Mild,0.0
23933545,Mild,0.0
2422360,Peaceful,-1.0
1908729,Peaceful,-1.0
14855907,Violent,1.0
4151108,Peaceful,-1.0
5112304,Mild,0.0
6675831,Peaceful,-1.0
2730274,Violent,1.0
2967115,Peaceful,-1.0
731868,Peaceful,-1.0
452017,Violent,1.0
7146876,Mild,0.0
3373525,Peaceful,-1.0
9917462,Mild,0.0
20548857,Peaceful,-1.0
20757962,Mild,0.0
19411001,Peaceful,-1.0
6644383,Violent,1.0
14353418,Mild,0.0
42225,Peaceful,-1.0
26559182,Mild,0.0
23266463,Mild,0.0
42224,Peaceful,-1.0
7053488,Mild,0.0
22884413,Mild,0.0
2547497,Violent,1.0
36021107,Violent,1.0
228274,Violent,1.0
16368684,Mild,0.0
2932836,Mild,0.0
97758,Violent,1.0
30581507,Peaceful,-1.0
24643106,Mild,0.0
4295195,Mild,0.0
15400276,Mild,0.0
5541000,Mild,0.0
20533051,Peaceful,-1.0
21870282,Violent,1.0
5807275,Mild,0.0
18612851,Mild,0.0
17055534,Peaceful,-1.0
31083557,Mild,0.0
145359,Mild,0.0
3649554,Mild,0.0
44457,Peaceful,-1.0
4173885,Mild,0.0
4195543,Mild,0.0
1192473,Violent,1.0
20391295,Mild,0.0
30849012,Violent,1.0
7715229,Mild,0.0
23631832,Mild,0.0
21752454,Peaceful,-1.0
17653116,Peaceful,-1.0
27863959,Peaceful,-1.0
16489330,Peaceful,-1.0
18727961,Violent,1.0
19685666,Mild,0.0
597576,Violent,1.0
3367826,Violent,1.0
3928484,Violent,1.0
20546140,Violent,1.0
2337370,Violent,1.0
5569730,Mild,0.0
33306594,Mild,0.0
31312052,Mild,0.0
45481,Violent,1.0
6340115,Mild,0.0
17260746,Violent,1.0
2323811,Violent,1.0
18214555,Mild,0.0
23552035,Peaceful,-1.0
1968060,Violent,1.0
5374848,Violent,1.0
21107874,Violent,1.0
22321588,Peaceful,-1.0
669546,Mild,0.0
4213213,Violent,1.0
5975925,Peaceful,-1.0
33188670,Peaceful,-1.0
33194261,Mild,0.0
15141609,Peaceful,-1.0
1809414,Mild,0.0
22278706,Violent,1.0
9459007,Peaceful,-1.0
6862788,Mild,0.0
957331,Violent,1.0
4213209,Mild,0.0
28625636,Violent,1.0
3616797,Violent,1.0
13544172,Mild,0.0
975913,Violent,1.0
6804255,Peaceful,-1.0
32726298,Mild,0.0
17733106,Peaceful,-1.0
21751211,Peaceful,-1.0
7211476,Mild,0.0
33759628,Mild,0.0
23691846,Peaceful,-1.0
7404698,Peaceful,-1.0
10508900,Violent,1.0
13995078,Peaceful,-1.0
34556576,Peaceful,-1.0
22301502,Peaceful,-1.0
9231651,Mild,0.0
1837593,Mild,0.0
24162851,Mild,0.0
317647,Violent,1.0
9416837,Mild,0.0
2413574,Violent,1.0
7305989,Violent,1.0
670514,Violent,1.0
5476946,Violent,1.0
17911663,Mild,0.0
31638720,Violent,1.0
273456,Peaceful,-1.0
29164086,Mild,0.0
3177047,Mild,0.0
560449,Violent,1.0
779811,Violent,1.0
4304543,Mild,0.0
34518350,Peaceful,-1.0
5586167,Peaceful,-1.0
36457881,Peaceful,-1.0
1368434,Peaceful,-1.0
1373852,Mild,0.0
13450562,Mild,0.0
560431,Mild,0.0
11250662,Mild,0.0
11449940,Mild,0.0
8133963,Violent,1.0
31520425,Peaceful,-1.0
577152,Mild,0.0
9305503,Peaceful,-1.0
2997355,Mild,0.0
4082935,Violent,1.0
2873612,Mild,0.0
6307083,Mild,0.0
8262659,Mild,0.0
27694453,Violent,1.0
11081144,Mild,0.0
4932114,Violent,1.0
19408520,Peaceful,-1.0
18856160,Mild,0.0
6355228,Violent,1.0
32922108,Mild,0.0
12004855,Violent,1.0
8414188,Violent,1.0
314093,Mild,0.0
18726173,Violent,1.0
103011,Mild,0.0
88678,Violent,1.0
21132353,Mild,0.0
7443928,Mild,0.0
24706815,Peaceful,-1.0
36092739,Violent,1.0
906737,Violent,1.0
5671197,Violent,1.0
164517,Mild,0.0
5184036,Mild,0.0
27250998,Mild,0.0
1653220,Mild,0.0
22682240,Violent,1.0
27081302,Peaceful,-1.0
7142769,Mild,0.0
7661542,Mild,0.0
295973,Violent,1.0
805037,Violent,1.0
1471253,Mild,0.0
13569155,Violent,1.0
21206525,Peaceful,-1.0
15397453,Mild,0.0
3849407,Violent,1.0
22634710,Peaceful,-1.0
6066495,Mild,0.0
8948359,Mild,0.0
22872100,Violent,1.0
5604985,Peaceful,-1.0
537101,Mild,0.0
5447784,Violent,1.0
2210682,Mild,0.0
1204925,Violent,1.0
11265801,Peaceful,-1.0
24480603,Peaceful,-1.0
2262072,Peaceful,-1.0
29423778,Mild,0.0
27954017,Mild,0.0
12138831,Violent,1.0
225481,Mild,0.0
30882696,Mild,0.0
29121790,Violent,1.0
24160921,Mild,0.0
2318313,Peaceful,-1.0
14746837,Peaceful,-1.0
7675727,Mild,0.0
29163831,Mild,0.0
23176853,Peaceful,-1.0
7504323,Peaceful,-1.0
7883438,Violent,1.0
1429140,Peaceful,-1.0
32751209,Violent,1.0
32631391,Mild,0.0
18486103,Violent,1.0
492200,Mild,0.0
1646113,Violent,1.0
19410603,Peaceful,-1.0
15453790,Violent,1.0
34606186,Mild,0.0
7938436,Peaceful,-1.0
15286558,Mild,0.0
4257310,Peaceful,-1.0
5787216,Violent,1.0
8075358,Peaceful,-1.0
14640745,Mild,0.0
